-0.25	0	0.25
LIU_PROSTATE_CANCER_UP	0.0136670702845539	0.0136670702845539	0.0136670702845539
LIU_SOX4_TARGETS_UP	0.332724203377176	0.332724203377177	0.332724203377176
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	0.197727213085083	0.197727213085083	0.197727213085083
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	0.605532735484179	0.60553273548418	0.605532735484178
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	0.392647692729403	0.392647692729403	0.392647692729402
FOURNIER_ACINAR_DEVELOPMENT_EARLY_UP	0.561577858030957	0.561577858030956	0.561577858030958
NAM_FXYD5_TARGETS_DN	0.2382994312311	0.238299431231101	0.2382994312311
FRASOR_TAMOXIFEN_RESPONSE_UP	0.133691714665976	0.133691714665977	0.133691714665976
WATANABE_COLON_CANCER_MSI_VS_MSS_UP	0.0194341783851396	0.0194341783851397	0.0194341783851396
WATANABE_COLON_CANCER_MSI_VS_MSS_DN	0.131244898966354	0.131244898966354	0.131244898966354
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN	0.826709092219464	0.826709092219463	0.826709092219464
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP	0.694028585655283	0.694028585655284	0.694028585655283
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN	0.196112602183726	0.196112602183726	0.196112602183726
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	0.536609547986734	0.536609547986734	0.536609547986734
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN	0.101966197365477	0.101966197365477	0.101966197365477
IGARASHI_ATF4_TARGETS_DN	0.113333219185144	0.113333219185145	0.113333219185145
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN	0.155863301815809	0.15586330181581	0.155863301815809
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	0.623462449868822	0.623462449868823	0.623462449868823
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	0.862846994073239	0.86284699407324	0.862846994073238
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	0.902948972379025	0.902948972379024	0.902948972379025
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP	0.904952511747179	0.90495251174718	0.904952511747178
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	0.0377630978685236	0.0377630978685234	0.0377630978685236
TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	0.929094325631666	0.929094325631667	0.929094325631665
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	0.00792095301896477	0.00792095301896475	0.00792095301896479
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN	0.00176789112132295	0.00176789112132295	0.00176789112132295
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP	0.0090665824655617	0.00906658246556171	0.00906658246556172
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	0.132849254980151	0.13284925498015	0.13284925498015
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP	0.11226039936713	0.11226039936713	0.11226039936713
CHANDRAN_METASTASIS_TOP50_UP	0.14829226666654	0.14829226666654	0.14829226666654
CHANDRAN_METASTASIS_TOP50_DN	0.593914948456925	0.593914948456925	0.593914948456925
ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN	0.402001709807831	0.402001709807832	0.402001709807831
SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	0.135263089263838	0.135263089263838	0.135263089263838
HOOI_ST7_TARGETS_UP	0.968817089212409	0.968817089212409	0.96881708921241
PRAMOONJAGO_SOX4_TARGETS_DN	0.0415822456135479	0.041582245613548	0.041582245613548
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	0.181265548707663	0.181265548707663	0.181265548707663
PIEPOLI_LGI1_TARGETS_UP	0.831819449963267	0.831819449963268	0.831819449963269
PIEPOLI_LGI1_TARGETS_DN	0.703400005658276	0.703400005658276	0.703400005658275
THUM_SYSTOLIC_HEART_FAILURE_DN	0.96158624590799	0.961586245907991	0.96158624590799
CORRE_MULTIPLE_MYELOMA_UP	0.596282588929001	0.596282588928999	0.596282588929
CORRE_MULTIPLE_MYELOMA_DN	0.907160713074229	0.907160713074231	0.90716071307423
HUTTMANN_B_CLL_POOR_SURVIVAL_DN	0.299421851806908	0.299421851806908	0.299421851806908
CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP	0.934751812669952	0.934751812669953	0.934751812669952
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	0.189123495381725	0.189123495381726	0.189123495381725
LIU_CMYB_TARGETS_UP	0.168380557483665	0.168380557483666	0.168380557483665
LIU_VMYB_TARGETS_UP	0.339184006026466	0.339184006026466	0.339184006026466
LIU_TARGETS_OF_VMYB_VS_CMYB_DN	0.261672967481538	0.261672967481538	0.261672967481538
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN	0.992712866376396	0.992712866376397	0.992712866376396
DOANE_BREAST_CANCER_CLASSES_DN	0.665211334090554	0.665211334090555	0.665211334090555
DOANE_BREAST_CANCER_ESR1_DN	0.241147409615806	0.241147409615806	0.241147409615806
TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN	0.467774067440673	0.467774067440673	0.467774067440672
LAIHO_COLORECTAL_CANCER_SERRATED_UP	0.236133859892158	0.236133859892158	0.236133859892158
LAIHO_COLORECTAL_CANCER_SERRATED_DN	0.968821193879564	0.968821193879564	0.968821193879564
BORCZUK_MALIGNANT_MESOTHELIOMA_DN	0.0992093360555587	0.0992093360555583	0.0992093360555587
ROY_WOUND_BLOOD_VESSEL_DN	0.845812664728521	0.845812664728521	0.845812664728521
GRABARCZYK_BCL11B_TARGETS_UP	0.317572596132365	0.317572596132365	0.317572596132365
GRABARCZYK_BCL11B_TARGETS_DN	0.30136939147338	0.301369391473381	0.30136939147338
GAL_LEUKEMIC_STEM_CELL_UP	0.637720704606676	0.637720704606677	0.637720704606676
CHOI_ATL_CHRONIC_VS_ACUTE_DN	0.325770562030501	0.325770562030502	0.325770562030501
NOJIMA_SFRP2_TARGETS_UP	0.97732823414444	0.97732823414444	0.977328234144441
WIKMAN_ASBESTOS_LUNG_CANCER_UP	0.567015236134942	0.567015236134942	0.567015236134942
WIKMAN_ASBESTOS_LUNG_CANCER_DN	0.786420284727894	0.786420284727897	0.786420284727895
RODRIGUES_NTN1_TARGETS_UP	0.849392436565412	0.849392436565412	0.849392436565412
WANG_LMO4_TARGETS_DN	0.276316939787461	0.276316939787462	0.276316939787462
WANG_CLIM2_TARGETS_DN	0.301210547813601	0.301210547813602	0.301210547813601
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	0.670051224637405	0.670051224637406	0.670051224637405
BARRIER_COLON_CANCER_RECURRENCE_UP	0.376893974881421	0.376893974881421	0.37689397488142
BARRIER_COLON_CANCER_RECURRENCE_DN	0.910844598174171	0.91084459817417	0.91084459817417
JAEGER_METASTASIS_UP	0.00241542354470977	0.00241542354470978	0.00241542354470977
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP	0.630820131457873	0.630820131457873	0.630820131457873
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN	0.882187593984084	0.882187593984085	0.882187593984084
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP	0.305970750908026	0.305970750908026	0.305970750908026
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	0.933422906250179	0.93342290625018	0.933422906250179
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP	0.607926342748055	0.607926342748055	0.607926342748055
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_DN	0.308668947448971	0.308668947448971	0.30866894744897
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN	0.800102288672169	0.800102288672168	0.800102288672168
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP	0.70185799564988	0.70185799564988	0.70185799564988
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN	0.33544051543712	0.335440515437121	0.33544051543712
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN	0.920229500876295	0.920229500876296	0.920229500876296
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	0.350047898674989	0.350047898674988	0.350047898674988
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN	0.587822338524459	0.587822338524461	0.587822338524459
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN	0.508780129643213	0.508780129643213	0.508780129643213
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP	0.671580540702115	0.671580540702114	0.671580540702114
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	0.280532211852508	0.280532211852508	0.280532211852508
BILBAN_B_CLL_LPL_UP	0.262563026041699	0.2625630260417	0.262563026041699
BILBAN_B_CLL_LPL_DN	0.862139988448746	0.862139988448744	0.862139988448746
HOEBEKE_LYMPHOID_STEM_CELL_UP	0.905551690735186	0.905551690735184	0.905551690735185
HOEBEKE_LYMPHOID_STEM_CELL_DN	0.683679210083734	0.683679210083735	0.683679210083734
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	0.718609425075816	0.718609425075816	0.718609425075815
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	0.514674038562085	0.514674038562084	0.514674038562084
AKL_HTLV1_INFECTION_UP	0.241194456631273	0.241194456631274	0.241194456631274
AKL_HTLV1_INFECTION_DN	0.624458986761421	0.624458986761423	0.624458986761422
RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	0.882125530528146	0.882125530528144	0.882125530528146
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP	0.605116512981055	0.605116512981056	0.605116512981055
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN	0.737427929198912	0.737427929198913	0.737427929198913
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP	0.783542677255361	0.783542677255363	0.783542677255361
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN	0.547297535311751	0.547297535311752	0.547297535311752
MULLIGHAN_MLL_SIGNATURE_1_UP	0.27512180781345	0.275121807813451	0.27512180781345
MULLIGHAN_MLL_SIGNATURE_1_DN	0.653470778246208	0.653470778246206	0.653470778246207
MULLIGHAN_MLL_SIGNATURE_2_UP	0.230044712245588	0.230044712245589	0.230044712245588
MULLIGHAN_MLL_SIGNATURE_2_DN	0.665141388615101	0.665141388615103	0.665141388615102
MULLIGHAN_NPM1_SIGNATURE_3_UP	0.445734017838983	0.445734017838984	0.445734017838984
MULLIGHAN_NPM1_SIGNATURE_3_DN	0.852513213680106	0.852513213680107	0.852513213680106
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	0.904710450969113	0.904710450969112	0.904710450969113
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	0.47625410816299	0.476254108162989	0.47625410816299
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN	0.677088694888303	0.677088694888301	0.677088694888303
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	0.271311712811542	0.271311712811542	0.271311712811542
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN	0.639309477538557	0.639309477538558	0.639309477538558
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	0.883278751120949	0.88327875112095	0.88327875112095
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN	0.15560680759401	0.155606807594011	0.155606807594011
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP	0.416850754984475	0.416850754984475	0.416850754984475
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP	0.960172803589071	0.96017280358907	0.96017280358907
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP	0.227215822802153	0.227215822802153	0.227215822802153
DITTMER_PTHLH_TARGETS_UP	0.119767533006689	0.119767533006689	0.119767533006688
DITTMER_PTHLH_TARGETS_DN	0.544778565099624	0.544778565099624	0.544778565099624
UDAYAKUMAR_MED1_TARGETS_UP	0.128728854396465	0.128728854396465	0.128728854396465
ODONNELL_TFRC_TARGETS_UP	0.432022386784152	0.432022386784151	0.432022386784152
ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	0.903690163942914	0.903690163942915	0.903690163942914
LEE_NEURAL_CREST_STEM_CELL_DN	0.205472876614059	0.205472876614058	0.205472876614059
HUMMEL_BURKITTS_LYMPHOMA_UP	0.240106227322597	0.240106227322597	0.240106227322597
ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN	0.656200638777736	0.656200638777738	0.656200638777737
SABATES_COLORECTAL_ADENOMA_SIZE_UP	0.54991646022487	0.549916460224869	0.549916460224871
SABATES_COLORECTAL_ADENOMA_UP	0.937249521792547	0.937249521792548	0.937249521792548
SCIBETTA_KDM5B_TARGETS_UP	0.422466128486118	0.422466128486119	0.422466128486118
NAGASHIMA_NRG1_SIGNALING_DN	0.753346685525299	0.7533466855253	0.753346685525299
ELVIDGE_HYPOXIA_DN	0.186563227842082	0.186563227842082	0.186563227842082
ELVIDGE_HYPOXIA_BY_DMOG_DN	0.223124678367847	0.223124678367847	0.223124678367847
ELVIDGE_HIF1A_TARGETS_UP	0.334993320849197	0.334993320849198	0.334993320849197
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	0.227731927014666	0.227731927014667	0.227731927014666
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	0.889887240532499	0.8898872405325	0.889887240532499
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	0.563425675132912	0.563425675132912	0.563425675132913
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN	0.642013765506044	0.642013765506043	0.642013765506044
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	0.813832369905105	0.813832369905104	0.813832369905104
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	0.758907130972514	0.758907130972514	0.758907130972515
BIDUS_METASTASIS_DN	0.909233121340727	0.909233121340726	0.909233121340727
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	0.699591066644924	0.699591066644923	0.699591066644924
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN	0.190452358941989	0.190452358941988	0.190452358941989
MAYBURD_RESPONSE_TO_L663536_UP	0.758234110654174	0.758234110654176	0.758234110654175
MAYBURD_RESPONSE_TO_L663536_DN	0.170788646915195	0.170788646915196	0.170788646915195
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	0.902220291132275	0.902220291132276	0.902220291132275
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	0.455423508110091	0.455423508110092	0.455423508110092
RODRIGUES_THYROID_CARCINOMA_DN	0.506355539627766	0.506355539627768	0.506355539627767
GOZGIT_ESR1_TARGETS_UP	0.255664538748294	0.255664538748293	0.255664538748294
HAHTOLA_SEZARY_SYNDROM_UP	0.191756019390576	0.191756019390576	0.191756019390576
HAHTOLA_SEZARY_SYNDROM_DN	0.805911994986631	0.805911994986632	0.805911994986632
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	0.0970250109675508	0.0970250109675511	0.0970250109675509
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	0.32619737969504	0.32619737969504	0.32619737969504
PROVENZANI_METASTASIS_UP	0.375075596464913	0.375075596464914	0.375075596464914
PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	0.524578795585516	0.524578795585518	0.524578795585517
COLDREN_GEFITINIB_RESISTANCE_UP	0.487424809139625	0.487424809139625	0.487424809139625
CHOW_RASSF1_TARGETS_UP	0.123321236161863	0.123321236161863	0.123321236161863
CHOW_RASSF1_TARGETS_DN	0.157125411172661	0.157125411172661	0.157125411172661
LANDIS_BREAST_CANCER_PROGRESSION_UP	0.0810286607238918	0.0810286607238919	0.0810286607238919
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	0.192978003515864	0.192978003515864	0.192978003515864
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	0.189836416905055	0.189836416905055	0.189836416905055
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	0.0660489302336735	0.0660489302336737	0.0660489302336737
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	0.932724419968501	0.9327244199685	0.932724419968501
CHEBOTAEV_GR_TARGETS_UP	0.561119025139538	0.561119025139537	0.561119025139538
CHEBOTAEV_GR_TARGETS_DN	0.585925485397755	0.585925485397754	0.585925485397755
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP	0.632226471589662	0.63222647158966	0.63222647158966
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN	0.690915869721664	0.690915869721663	0.690915869721664
LINDGREN_BLADDER_CANCER_CLUSTER_1_UP	0.697933242539553	0.697933242539555	0.697933242539554
LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN	0.950074490491203	0.950074490491202	0.950074490491203
LINDGREN_BLADDER_CANCER_CLUSTER_3_DN	0.948203529899576	0.948203529899574	0.948203529899575
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	0.120628738642068	0.120628738642068	0.120628738642068
NADERI_BREAST_CANCER_PROGNOSIS_DN	0.103753650600306	0.103753650600306	0.103753650600306
CHIN_BREAST_CANCER_COPY_NUMBER_UP	0.0262606756972319	0.026260675697232	0.0262606756972319
VANHARANTA_UTERINE_FIBROID_DN	0.0882627011866961	0.0882627011866959	0.088262701186696
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	0.252794631901462	0.252794631901463	0.252794631901463
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN	0.704040478128065	0.704040478128065	0.704040478128065
LANDIS_ERBB2_BREAST_TUMORS_65_UP	0.130746321818386	0.130746321818386	0.130746321818386
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP	0.0162798304705891	0.0162798304705892	0.0162798304705891
ODONNELL_METASTASIS_UP	0.02755529361197	0.0275552936119699	0.02755529361197
ODONNELL_METASTASIS_DN	0.375902203592433	0.375902203592433	0.375902203592433
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP	0.33498161012861	0.334981610128611	0.334981610128611
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN	0.656949236059504	0.656949236059505	0.656949236059504
GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_UP	0.821357088729629	0.821357088729631	0.82135708872963
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP	0.624974730756945	0.624974730756947	0.624974730756946
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	0.513107213878064	0.513107213878065	0.513107213878065
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP	0.703367335745062	0.703367335745061	0.703367335745062
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	0.708085615707949	0.70808561570795	0.708085615707949
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN	0.880021028294776	0.880021028294777	0.880021028294776
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN	0.149932152415816	0.149932152415816	0.149932152415816
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_DN	0.333956743194347	0.333956743194348	0.333956743194348
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP	0.0364215270869016	0.0364215270869014	0.0364215270869016
LANDIS_ERBB2_BREAST_TUMORS_324_UP	0.0537151567118815	0.0537151567118817	0.0537151567118816
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP	0.949112390417071	0.949112390417071	0.94911239041707
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN	0.945003750256409	0.945003750256408	0.945003750256409
BARIS_THYROID_CANCER_UP	0.201109675548899	0.201109675548899	0.201109675548899
BARIS_THYROID_CANCER_DN	0.0436673133333229	0.0436673133333231	0.0436673133333231
TAKADA_GASTRIC_CANCER_COPY_NUMBER_DN	0.805989209918936	0.805989209918937	0.805989209918937
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	0.0711430593106214	0.0711430593106217	0.0711430593106213
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	0.176892030341014	0.176892030341014	0.176892030341014
WANG_BARRETTS_ESOPHAGUS_UP	0.33579345974396	0.335793459743959	0.335793459743959
WANG_BARRETTS_ESOPHAGUS_DN	0.905527794161292	0.90552779416129	0.905527794161291
WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN	0.423758983295119	0.42375898329512	0.42375898329512
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_DN	0.132165538624643	0.132165538624643	0.132165538624643
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	0.694357586079455	0.694357586079455	0.694357586079454
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	0.796777305752778	0.796777305752777	0.796777305752778
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN	0.783493584706372	0.783493584706373	0.783493584706373
MCBRYAN_PUBERTAL_BREAST_3_4WK_DN	0.103612383774388	0.103612383774387	0.103612383774388
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	0.240482512751428	0.240482512751428	0.240482512751428
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	0.622388366480485	0.622388366480486	0.622388366480486
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN	0.557042202174918	0.557042202174918	0.557042202174918
LUI_THYROID_CANCER_PAX8_PPARG_UP	0.641667631453312	0.641667631453312	0.641667631453311
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	0.1364547053209	0.1364547053209	0.1364547053209
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	0.477885583506576	0.477885583506576	0.477885583506577
HUMMERICH_BENIGN_SKIN_TUMOR_UP	0.0279734750048516	0.0279734750048515	0.0279734750048516
