"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
"KEGG_PRIMARY_IMMUNODEFICIENCY" 0.811089108910891 0.777733439744613 0.738683127572016 0.715212981744422 0.682936668011295 0.662352941176471 0.622380387504943 0.618457850579305 0.570901639344262 0.536439665471924 0.530455828963292 0.48314606741573 0.481452249408051 0.448754593711719 0.441116956697693 0.43929450369155 0.423332032774093 0.396300669027942 0.362729449321628 0.377269139700079 0.35957696827262
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM" 0.11007689194658 0.128142741281427 0.118847539015606 0.120539254559873 0.146312914553258 0.151785714285714 0.146822204344328 0.18218954248366 0.166400638467678 0.189883580891208 0.192127825409197 0.21265306122449 0.198396793587174 0.215347529128164 0.218024399842582 0.216746794871795 0.233333333333333 0.248610007942812 0.276629570747218 0.288791384124452 0.297694753577107
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC" 0.363453815261044 0.389064976228209 0.409090909090909 0.450996015936255 0.497860754570206 0.532425940752602 0.569952305246423 0.6225272507065 0.678383838383838 0.730784547988849 0.76872332169189 0.842660178426602 0.880770774789241 0.924025457438345 0.952418715305313 0.971417229059151 0.972778222578062 0.955092221331195 0.933041052212037 0.916039603960396 0.882562277580071
"KEGG_DILATED_CARDIOMYOPATHY" 0.0872374798061389 0.104792851340374 0.0867469879518072 0.103338632750397 0.120359515435717 0.126155082362395 0.134274193548387 0.160473662719477 0.156791616283757 0.168130990415335 0.183060109289617 0.195121951219512 0.182504970178926 0.204081632653061 0.202898550724638 0.213688818145643 0.223450454007106 0.228174603174603 0.259745425616547 0.261723446893788 0.273555027711797
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS" 0.159840954274354 0.168463073852295 0.155075939248601 0.173597093257973 0.168679392286716 0.177610759493671 0.180248896025692 0.192136197811107 0.196747967479675 0.211165048543689 0.201809598741149 0.236290322580645 0.236204843191743 0.270488494146145 0.256847955537912 0.277113402061856 0.275287584291948 0.301294625343272 0.323220064724919 0.334132693844924 0.343610547667343
"KEGG_CITRATE_CYCLE_TCA_CYCLE" 0.459683794466403 0.485558157689305 0.507878787878788 0.510311362717347 0.540016168148747 0.539442231075697 0.575 0.595087163232964 0.63047068538398 0.620217478856222 0.655909640984268 0.694 0.712296060485476 0.722265932336743 0.750100441944556 0.753198514238547 0.804382470119522 0.784534836890858 0.778219395866455 0.758662369057212 0.750200160128103
"KEGG_PENTOSE_PHOSPHATE_PATHWAY" 0.511535401750199 0.465125877011969 0.43211334120425 0.420888542478566 0.401782098015391 0.395051875498803 0.375706214689266 0.34607564050427 0.331740342493031 0.308389129578574 0.302994011976048 0.311624072547403 0.292722155207077 0.276916802610114 0.278656126482213 0.295763389288569 0.279827315541601 0.265281173594132 0.281979082864039 0.262908947575877 0.254330708661417
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS" 0.999193548387097 1 1 1 1 0.999595632834614 0.999595305544314 0.999194198227236 0.999594320486815 0.994700366897676 0.995115995115995 0.990781563126253 0.984934853420195 0.975977198697068 0.96927924379677 0.956715210355987 0.946442845723421 0.935266084193805 0.924313725490196 0.90210608424337 0.888006354249404
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM" 0.65950676213206 0.575745202123316 0.569273521238587 0.522954091816367 0.459747434885556 0.44859437751004 0.428341384863124 0.380461665292663 0.364219815483353 0.336816720257235 0.302594810379242 0.300205338809035 0.275653923541247 0.253792537925379 0.26690251572327 0.248108323377141 0.244347481158271 0.224249797242498 0.229025844930417 0.230258014073495 0.225285545490351
"KEGG_GALACTOSE_METABOLISM" 0.649150533386013 0.654776060245739 0.680868167202572 0.708485586682907 0.733493397358944 0.756255044390638 0.758141382049245 0.791732909379968 0.807467911318553 0.82011217948718 0.848581701957651 0.858007260992336 0.833742833742834 0.815082230244685 0.783247320365224 0.781435938119794 0.749201277955272 0.726127590410402 0.719747733543555 0.683876092136616 0.660649819494585
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM" 0.969477911646586 0.978947368421053 0.990543735224586 0.995584102769972 0.998405103668262 0.998809051210798 0.999605988967691 1 1 1 0.999592003263974 0.999600798403194 1 1 0.998822605965463 0.998790810157195 0.999599358974359 0.993638170974155 0.988989382618954 0.977379095163806 0.96422893481717
"KEGG_FATTY_ACID_METABOLISM" 0.0557324840764331 0.0662384584504215 0.0712284913965586 0.0827395091053048 0.0904799370574351 0.105033690051526 0.106661379857256 0.139655862344938 0.143029814665592 0.151868220168742 0.161966156325544 0.179158316633267 0.184380032206119 0.201954397394137 0.206235011990408 0.205762987012987 0.220664797757309 0.241935483870968 0.25 0.233228097868982 0.2616
"KEGG_STEROID_BIOSYNTHESIS" 0.331884630580798 0.343838383838384 0.340855106888361 0.340773216420885 0.346930693069307 0.34049323786794 0.356447688564477 0.354192229038855 0.352308917197452 0.35907804286292 0.329355608591885 0.379183673469388 0.345679012345679 0.350180505415162 0.35054347826087 0.350121852152721 0.3451536643026 0.343042071197411 0.333333333333333 0.30499001996008 0.290632506004804
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS" 0.359330338913842 0.343661971830986 0.335341365461847 0.334266293482607 0.341634241245136 0.356115107913669 0.363242817788272 0.390731122652817 0.393429158110883 0.386006289308176 0.401360544217687 0.422489959839357 0.442008768433639 0.453726453726454 0.464541832669323 0.482410028305702 0.484482063683998 0.535960991466883 0.546661303298471 0.593662254312074 0.616559485530547
"KEGG_STEROID_HORMONE_BIOSYNTHESIS" 0.144421906693712 0.154240631163708 0.143424711958681 0.147141143542583 0.166862514688602 0.140839544919576 0.169826542960871 0.163527054108216 0.18163430420712 0.175623052959502 0.186852589641434 0.178313253012048 0.20364500792393 0.208979591836735 0.213630928656835 0.213801356202633 0.220576461168935 0.228752978554408 0.242061855670103 0.25040192926045 0.266396761133603
"KEGG_OXIDATIVE_PHOSPHORYLATION" 0.264823717948718 0.246 0.257445940432477 0.22668240850059 0.237717908082409 0.21851106639839 0.227658714112414 0.223360655737705 0.202956452257291 0.223308883455583 0.208199356913183 0.211750305997552 0.212981744421907 0.204262163248894 0.202319072371052 0.201283079390537 0.189878383679874 0.203481143804393 0.17625754527163 0.171644763042613 0.166600397614314
"KEGG_PURINE_METABOLISM" 0.719114688128773 0.771156138259833 0.821197411003236 0.766171153073523 0.705624252094136 0.61984126984127 0.593525179856115 0.523828756058158 0.421730382293763 0.360160965794769 0.2742193755004 0.249085737505079 0.175282714054927 0.146530612244898 0.132836990595611 0.109331197436924 0.0892018779342723 0.0705024311183144 0.0684168655529037 0.0565130260521042 0.0522151898734177
"KEGG_PYRIMIDINE_METABOLISM" 0.0839905362776025 0.0758370310609117 0.0650602409638554 0.047844998022934 0.043358297201419 0.0398883127243718 0.0307194826192401 0.025254582484725 0.0182684670373312 0.0163021868787276 0.0146245059288538 0.0124198717948718 0.00767056923698022 0.00646725949878739 0.00739587388088751 0.00483675937122128 0.00750394944707741 0.00404367165386171 0.00680272108843537 0.0051464766429137 0.00630914826498423
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM" 0.594605315351051 0.6398891966759 0.638631790744467 0.689878542510121 0.721042084168337 0.764611043933898 0.803897685749086 0.834110334110334 0.849320708110333 0.877715205148833 0.869964100518548 0.858501783590963 0.815186822016874 0.826930853214719 0.82078022402472 0.809542743538767 0.802189210320563 0.785772029102668 0.811996779388084 0.799198396793587 0.787927565392354
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM" 0.0786741214057508 0.0835006021678041 0.0936238902340597 0.101397205588822 0.108022239872915 0.110095389507154 0.13601299228583 0.146138613861386 0.171416938110749 0.187047465808528 0.21021377672209 0.234768480909829 0.258462763839108 0.29251968503937 0.321153065367438 0.366197183098592 0.39431545236189 0.438603373872107 0.471231766612642 0.528605015673981 0.555198715375351
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM" 0.534864973800887 0.495524816924329 0.473857554549197 0.42603550295858 0.380047505938242 0.349299065420561 0.310151878497202 0.276910764305722 0.266802443991853 0.24068882659191 0.230462519936204 0.236863711001642 0.227878787878788 0.231553200163066 0.23116169544741 0.231515151515152 0.224409448818898 0.226741844542892 0.232974910394265 0.23479661699557 0.239147592738753
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION" 0.83589329021827 0.806775407779172 0.793830534947286 0.773049645390071 0.716365066876475 0.678966789667897 0.65093962415034 0.574969021065675 0.553921568627451 0.498573175703221 0.454581832733093 0.424601552921945 0.393643031784841 0.379141104294479 0.37564870259481 0.357845064883995 0.365041617122473 0.337242215932066 0.329554655870445 0.315789473684211 0.302029446876244
"KEGG_LYSINE_DEGRADATION" 0.769984326018809 0.772798742138365 0.815695600475624 0.801345468935497 0.764027059291683 0.700528240552621 0.659180457052797 0.597808441558442 0.560430793777423 0.532508974870363 0.500791765637371 0.461475743986955 0.412762520193861 0.385685071574642 0.361811023622047 0.31919111816019 0.309495431068733 0.267757382282522 0.256440745144669 0.244897959183673 0.237767893247068
"KEGG_ARGININE_AND_PROLINE_METABOLISM" 0.914600550964187 0.887494941319304 0.865779927448609 0.812698412698413 0.799761146496815 0.791240278346296 0.748896911351785 0.730364372469636 0.702660406885759 0.681176944780331 0.636254019292605 0.620787657328461 0.58374183006536 0.520816653322658 0.519516003122561 0.493205435651479 0.465253239104829 0.441500203832042 0.413365346138455 0.420758483033932 0.381897578404129
"KEGG_HISTIDINE_METABOLISM" 0.347177419354839 0.345367027677497 0.339098954143202 0.35049504950495 0.342338865302972 0.368630573248408 0.380686352753392 0.399106780349168 0.441129032258064 0.448054552747694 0.472613458528951 0.482063683998388 0.514771347632537 0.552865213882163 0.574510587295246 0.606097071801043 0.645392899880335 0.682283464566929 0.714741035856574 0.7468 0.780805205368036
"KEGG_TYROSINE_METABOLISM" 0.146747967479675 0.150761828388132 0.150142798857609 0.159697331740342 0.166666666666667 0.151033386327504 0.159806295399516 0.177138224564248 0.173014586709887 0.18615944961554 0.178388998035363 0.19014657980456 0.187450039968026 0.197421434327156 0.201581027667984 0.191429715658791 0.19 0.200878594249201 0.201980198019802 0.214228617106315 0.211424038080127
"KEGG_PHENYLALANINE_METABOLISM" 0.343852459016393 0.339652448657188 0.346634421604192 0.373397435897436 0.401158301158301 0.416429442862952 0.421706047256708 0.452093397745572 0.472491909385113 0.487671232876712 0.519825535289453 0.51637687019814 0.540912667191188 0.573535273017138 0.590255591054313 0.611793611793612 0.617986470354158 0.643488745980707 0.679712460063898 0.682703777335984 0.713365539452496
"KEGG_TRYPTOPHAN_METABOLISM" 0.582608695652174 0.614689709347997 0.63538338658147 0.616279069767442 0.660213354405373 0.702299314239613 0.717400080742834 0.741719242902208 0.764446227929374 0.782414910858995 0.828376205787781 0.853102574926129 0.865515857085508 0.899565045472519 0.91622394769105 0.922437673130194 0.920094936708861 0.915515840779854 0.902794653705954 0.899842271293375 0.90726615816941
"KEGG_BETA_ALANINE_METABOLISM" 0.35725677830941 0.357626443647949 0.350793650793651 0.374299439551641 0.379242304656669 0.419664268585132 0.425039872408293 0.470261697065821 0.49093107617896 0.488242327620566 0.523581135091926 0.569438917628333 0.593674939951962 0.605028386050284 0.664352797060024 0.669246435845214 0.694545454545455 0.728321400159109 0.748417721518987 0.774727492935002 0.79073482428115
"KEGG_SELENOAMINO_ACID_METABOLISM" 0.315873650539784 0.300966962127317 0.296296296296296 0.259026687598116 0.224514081713606 0.215904572564612 0.215566422167889 0.184125705076551 0.190012180267966 0.195022439820481 0.164931945556445 0.16945107398568 0.173263327948304 0.178934526230175 0.17982799061767 0.182504970178926 0.184282907662083 0.197495961227787 0.186930693069307 0.174565560821485 0.172795571372084
"KEGG_GLUTATHIONE_METABOLISM" 0.959715639810427 0.968986083499006 0.975908372827804 0.979124849458049 0.978765237907983 0.9492 0.933067729083665 0.905254777070064 0.859149277688603 0.848250610252238 0.797652772157021 0.779695848746404 0.729518320296418 0.692897497982244 0.652744630071599 0.617324115494103 0.584154513204572 0.564196030781693 0.539765845781187 0.506789137380192 0.468263473053892
"KEGG_STARCH_AND_SUCROSE_METABOLISM" 0.505267423014587 0.556729264475743 0.540220820189274 0.532984714400644 0.562325766626842 0.539615384615385 0.563958165728077 0.559061488673139 0.56957928802589 0.573443008225617 0.581861012956419 0.601840736294518 0.603870458135861 0.630861723446894 0.647967479674797 0.663204155013983 0.696727853152434 0.693764798737174 0.726688102893891 0.765732846122615 0.773408998783948
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM" 0.379666401906275 0.345786633457866 0.325766626841896 0.32191235059761 0.304916732751784 0.283011430823808 0.263350998777008 0.231340206185567 0.210336538461538 0.212535154680595 0.189968404423381 0.17860048820179 0.161669367909238 0.157679738562091 0.158435401027262 0.168851807707588 0.16693354683747 0.145740815502624 0.1520420541852 0.161047203490678 0.14013497419611
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE" 0.975009916699722 0.982841181165203 0.966585167074165 0.939151321056846 0.902545743834527 0.860270700636943 0.820184221065278 0.760574620909816 0.717908082408875 0.703527546571542 0.659253375694996 0.62668849774867 0.613222486144101 0.583265966046888 0.581183009130607 0.575238853503185 0.562524654832347 0.520631067961165 0.500598324690866 0.470916334661355 0.459624796084829
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE" 0.884069400630915 0.841483292583537 0.745571658615137 0.640142517814727 0.545236188951161 0.47271329746349 0.397991967871486 0.373523421588595 0.332667731629393 0.301763017630176 0.289269685842513 0.268777913114088 0.245542949756888 0.223820943245404 0.2163973196689 0.22557003257329 0.205298013245033 0.18905080740449 0.185819070904645 0.188178528347407 0.193729903536977
"KEGG_INOSITOL_PHOSPHATE_METABOLISM" 0.402463249900675 0.454288025889968 0.508467575382074 0.607156748346947 0.628560280920796 0.699044585987261 0.7736 0.826122448979592 0.894466403162055 0.906275140788415 0.905437352245863 0.925414364640884 0.930926216640502 0.943287037037037 0.95485969906466 0.921994370727784 0.853207398661944 0.784469096671949 0.725346373268134 0.672448567970956 0.634292565947242
"KEGG_PYRUVATE_METABOLISM" 0.451073985680191 0.476019184652278 0.46306592533757 0.482470119521912 0.492406075139888 0.503774334525228 0.530854107069881 0.529155097183657 0.560569105691057 0.561779896702424 0.566613798572561 0.609956879655037 0.615074566706973 0.639318271898534 0.661283811061768 0.689899833055092 0.699167657550535 0.731102362204724 0.755102040816326 0.766839378238342 0.799919807538091
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM" 0.894567404426559 0.927216415021293 0.949805447470817 0.962632006498781 0.976772126551862 0.98121682319314 0.961084905660377 0.926936973103171 0.889546351084813 0.834935897435897 0.773212169103121 0.741618969746525 0.68261045804621 0.631752577319588 0.587524366471735 0.553059643687064 0.481613285883749 0.452648475120385 0.430544593528019 0.388866639967962 0.37745483110762
"KEGG_PROPANOATE_METABOLISM" 0.967794537301264 0.947630922693267 0.919856459330144 0.905007949125596 0.874853343762221 0.85783326621023 0.843937575030012 0.809833401056481 0.819830713422007 0.780388978930308 0.767899291896145 0.76039119804401 0.753402722177742 0.720824742268041 0.695306284805091 0.665488810365135 0.644664031620553 0.62008910490077 0.582383012190326 0.569753336029114 0.544546544147024
"KEGG_BUTANOATE_METABOLISM" 0.207554671968191 0.245558626135018 0.239549839228296 0.266269841269841 0.303585657370518 0.334246575342466 0.376003210272873 0.405068382944489 0.453696181965881 0.478740157480315 0.542924343394747 0.578591325109431 0.641260973663208 0.686679920477137 0.734318817419097 0.787720706260032 0.830414012738854 0.871734892787524 0.907174706120795 0.943633414436334 0.960822342901474
"KEGG_ONE_CARBON_POOL_BY_FOLATE" 0.33974358974359 0.347110754414125 0.345867606737172 0.378181818181818 0.402665589660743 0.419508326724822 0.419059011164274 0.465069860279441 0.494238683127572 0.498977505112474 0.526525727961707 0.554625199362041 0.578106272473032 0.605504587155963 0.638505280259951 0.664059283655825 0.70933014354067 0.70048309178744 0.691647150663544 0.65124698310539 0.677458518818292
"KEGG_RETINOL_METABOLISM" 0.115831663326653 0.129777070063694 0.124949939927913 0.130697862041146 0.13892168437623 0.11875 0.1352 0.125101214574899 0.151315789473684 0.132260596546311 0.135007849293564 0.1396968455551 0.132908873855949 0.131717171717172 0.129607609988109 0.130976295701085 0.137192704203013 0.134351743047395 0.132174616006467 0.124900239425379 0.142972211035038
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM" 0.99919387343813 0.999613302397525 1 1 1 0.999597423510467 0.999595632834614 0.997592295345104 0.996378269617706 0.993058391180074 0.985536359983929 0.983632734530938 0.968916155419223 0.946726311508743 0.931674565560822 0.916462917685412 0.872560732775786 0.832406671961874 0.794048551292091 0.757707509881423 0.740959119496855
